MP_15116_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;+++;Klebsiella pneumoniae;574;957e6d54-9e39-4411-b40a-aba10c9dd80e;2.425;+++;Klebsiella pneumoniae;72407;a9d7959d-f118-4767-8c3d-45a1d78a55b6;2.384;+++;Klebsiella pneumoniae;573;4a03d1e5-1c17-4b90-8d94-5091e2e7d7f8;2.368;+++;Klebsiella pneumoniae;72407;3e02cabe-a9bd-4c66-bf2f-a615da9ba322;2.307;+++;Klebsiella pneumoniae;573;7e842d1d-d2e0-4346-9cfc-093c4642afda;2.296;+++;Klebsiella pneumoniae;72407;feea4ab1-8d78-4d76-a3fa-8c3935cae865;2.255;+++;Klebsiella pneumoniae;574;d0bae1a8-8c08-482c-81d7-eb39ae1d9bd0;22.febr;+++;Klebsiella pneumoniae;573;64325e4d-299c-4140-9e74-b41e5df11188;2.193;+++;Klebsiella variicola;244366;e6c028ed-e721-403d-a108-f966529dc6e3;2.086;+++;Klebsiella variicola;244366;1a6e49cf-f341-4bcb-b422-a3c1ab0d84cc;2.028
MP_15142_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;+;Staphylococcus haemolyticus;1283;e4efd75f-bbb0-4c0f-89d2-9e180310609d;1.731;-;not reliable identification;E1;47e7c312-231a-4f79-a192-9dccad334d7c;1.647;-;not reliable identification;E1;5e0d2b36-f285-4c37-b3f8-8a957c1b54b5;1.607;-;not reliable identification;E1;4e977d76-2fa4-4a91-842d-dfb21e083370;1.52;-;not reliable identification;E1;a17b8a09-e99a-41b2-b121-255c6e33b567;1.454;-;not reliable identification;E1;f2959610-ea1d-41e0-b391-d5b7502a3ac5;1.452;-;not reliable identification;E1;953bb888-aa4d-416b-8fd8-d3e075c9cc36;1.409;-;not reliable identification;E1;c36e44ee-514d-4ba3-a77a-244e0e01929f;1.388;-;not reliable identification;E1;07a70cb5-a5aa-4517-95d3-2946553b9cbd;1.37;-;not reliable identification;E1;b23fad82-aadd-4c6b-b71e-8e3322d3c73f;1.338
MP_15143_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;-;not reliable identification;E1;eb006794-c137-4d4b-9c20-d4b5a43baadd;1.457;-;not reliable identification;E1;d35503b2-411c-4289-920f-2d0d50c4f7c4;1.426;-;not reliable identification;E1;c4452357-d082-4ed4-9a1f-a9c2a9c1d4fc;1.331;-;not reliable identification;E1;02e78452-377c-4af5-864e-d3e03df07635;1.262;-;not reliable identification;E1;2d1e8edd-3992-47da-868d-43eee8a5da76;26.jan;-;not reliable identification;E1;7bb561a2-6a5e-4dab-bb84-cf70446479cd;1.252;-;not reliable identification;E1;8c6f21c7-99cd-47fb-9bd4-74182901d16f;1.241;-;not reliable identification;E1;a1835955-c10a-4cf8-8baf-11181c801724;1.217;-;not reliable identification;E1;4d213bfc-bc56-426c-a693-c34e9ca03727;1.182;-;not reliable identification;E1;c60ceb70-f486-40a7-abfe-3e076fac0f5e;1.166
MP_15144_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;-;not reliable identification;E1;4a81c2be-f695-48ee-90bd-8c34d2443990;1.349;-;not reliable identification;E1;e935b82d-eb89-4edc-bc4e-191ecd0ef58f;1.322;-;not reliable identification;E1;27226c18-03da-4505-9866-961c95f71502;1.321;-;not reliable identification;E1;d0c20426-fcce-4f71-b50d-3b6aaf12f225;1.275;-;not reliable identification;E1;c06583e5-484b-40be-ba62-3886db61adf0;26.jan;-;not reliable identification;E1;de9260e9-ef6b-417a-ae76-182e88124e81;1.243;-;not reliable identification;E1;3c7a19c2-dd8c-407a-b8e7-86be6f80c754;1.203;-;not reliable identification;E1;afd71a76-0e5f-4e4f-8a8a-c2b83501bf18;1.186;-;not reliable identification;E1;24030af0-ae9d-4c76-a148-600fbf340543;1.186;-;not reliable identification;E1;c085d4c1-d291-4c75-8cf9-d98a6dbd55ca;1.174
MP_15145_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;-;not reliable identification;E1;07f08802-e4fe-437c-9251-a93429248df5;1.369;-;not reliable identification;E1;6d776641-05d9-417a-ad5c-2cb9db25692d;1.365;-;not reliable identification;E1;bfcd5f3d-e59d-40cb-bd6b-af97a3ce7511;1.331;-;not reliable identification;E1;25055b9f-1f4e-46a8-956e-d0a04d81abb9;1.327;-;not reliable identification;E1;3538860d-d0ac-412a-af6f-2e4cb9a89c2a;1.299;-;not reliable identification;E1;7cb1868e-a496-4597-8641-110bc44396d0;1.298;-;not reliable identification;E1;74b025b0-04a9-4da3-9ed1-0a71e17c9826;1.286;-;not reliable identification;E1;959fbd61-47a3-4429-bbac-3db471307456;1.282;-;not reliable identification;E1;c0a802ff-9b3b-4dbd-8b7a-fd3d473147c2;1.273;-;not reliable identification;E1;0f9b6822-7e49-47c3-842f-7a730d5e5488;1.264
MP_15146_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.955;+;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;1.907;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.879;+;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;1.836;+;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;1.836;+;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;1.785;+;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;1.755;+;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;1.749;-;not reliable identification;E1;590ee0ac-a5f2-4115-9d49-64d11d738754;1.621;-;not reliable identification;E1;beec53ae-2e07-4400-8077-cd2fbf74766f;1.594
MP_15147_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;-;not reliable identification;E1;f18ef0ed-7b87-4d0f-979a-a42509761387;1.69;-;not reliable identification;E1;1c03d81e-e133-485e-82a5-1a65cf1631d7;1.581;-;not reliable identification;E1;a03f0f48-ba49-4c76-a810-740ad67f1f81;1.533;-;not reliable identification;E1;d650c164-4dab-46e5-8e53-e9d01c8feec6;1.486;-;not reliable identification;E1;22b513d5-b3ad-4ede-b9fb-716c741d3a85;1.416;-;not reliable identification;E1;6e987a9c-263a-4b09-b370-608e6c8639d6;1.34;-;not reliable identification;E1;229cf652-d12b-4aed-b161-90dba020ed22;1.332;-;not reliable identification;E1;19109513-0dbc-4c4c-8020-75e0831a101e;31.jan;-;not reliable identification;E1;0d62b03d-601e-44d1-ad73-8d0b319fcc87;1.302;-;not reliable identification;E1;00f9e1e7-15b3-41e0-9279-b4645076dd6b;1.272
MP_15148_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.071;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.009;+;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;1.985;+;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;1.911;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.898;+;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;1.849;+;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;1.835;+;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;1.755;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.74;-;not reliable identification;E1;a4ed63bb-50dc-409f-a34d-d85c8ca123be;1.569
MP_15149_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;-;not reliable identification;E1;26c3ee15-42c4-4dec-9ee1-7b9b2bc58c67;1.446;-;not reliable identification;E1;0df3c9be-bb02-4ac9-a2ca-5ef7eb0824d8;1.309;-;not reliable identification;E1;4e99ab06-66f7-4d73-b951-1e1be9fe0795;1.217;-;not reliable identification;E1;032d4272-8dbe-4e07-a6fc-e9415dc9fb6f;1.213;-;not reliable identification;E1;13e369ba-ed4f-4da8-8c92-0664a257e9c0;21.jan;-;not reliable identification;E1;80e68384-bbf1-4119-a8c8-74206cad189b;1.205;-;not reliable identification;E1;19356a12-e2e5-4395-9658-f2d18f9f52d3;1.199;-;not reliable identification;E1;f56b2d3b-cd4c-4899-86d4-bfd46dd3d6f8;1.186;-;not reliable identification;E1;85046d77-749d-4713-ba2a-93a5f9f37aaa;1.185;-;not reliable identification;E1;3c093473-78fc-4750-811b-b14f30f6e63b;1.182
MP_15150_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;+;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;1.964;+;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;1.934;+;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;1.868;+;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;1.86;+;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;1.826;+;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;1.777;+;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;1.75;+;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;1.717;-;not reliable identification;E1;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.393;-;not reliable identification;E1;ceaac282-c291-4701-8005-3887bb4e9780;1.345
MP_15151_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-31;-;not reliable identification;E1;c73ce856-8b37-410b-a592-cf8f701f9859;1.361;-;not reliable identification;E1;3c2e387a-5d37-43a1-9404-eddc93bac1f3;1.34;-;not reliable identification;E1;e6657ff8-e4e4-4f34-ae12-9f45f314a3ea;1.34;-;not reliable identification;E1;33c6938f-412b-4ade-92a2-009effce2d59;1.335;-;not reliable identification;E1;3cbc5c56-b8b2-4138-ab10-977a31258cc0;1.307;-;not reliable identification;E1;55d25c98-f32b-4ada-b1af-2c150ebab26b;1.293;-;not reliable identification;E1;c615d215-1196-4057-8466-36c7bad726ed;1.291;-;not reliable identification;E1;46a1d29e-e271-4f19-88c4-bffaa00e9ffb;1.258;-;not reliable identification;E1;24d0f453-5fa6-442b-9a2b-dc5166d1eba8;1.253;-;not reliable identification;E1;fa3d061f-e63c-408a-9c3e-4cca8bcc4e88;1.249
MP_15152_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Staphylococcus pasteuri;45972;0746eebd-0dda-4fe6-9a22-bdcb4003f568;2.162;+++;Staphylococcus pasteuri;45972;c98e7b49-3671-46fa-b899-9b5482a17e0f;2.074;+;Staphylococcus pasteuri;45972;f70dc3f2-2ed3-4c1d-83cf-63feb8c9a482;1.983;+;Staphylococcus pasteuri;45972;3f1aed51-bf1f-412c-8c63-b15dcd454be0;1.794;-;not reliable identification;E1;83602a72-0f13-424e-85e6-4ba6156692f3;1.675;-;not reliable identification;E1;2344667f-d5fe-4432-ab1f-a4cb850df995;1.615;-;not reliable identification;E1;e659f1ec-e998-4d80-ad72-696d6c32d04c;1.535;-;not reliable identification;E1;f2cfe654-ff28-4488-b0e6-d60e062cb065;1.516;-;not reliable identification;E1;c007cf4a-c2fc-4526-b43e-cdec0f47aa20;1.488;-;not reliable identification;E1;affdd5db-be8f-4ee6-b395-757b3b820a98;1.467
MP_15153_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;2.314;+++;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;2.215;+++;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;2.158;+++;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;2.095;+++;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;2.031;+++;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;2.023;+++;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;2.003;+;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;1.991;-;not reliable identification;E1;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.479;-;not reliable identification;E1;6e8c1752-3615-4167-bbc4-e2101bd745ec;1.291
MP_15154_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Kocuria rhizophila;72000;db2b8bd9-fb02-42c9-8163-4ec1f548fb67;2.223;+++;Kocuria rhizophila;72000;84e921b7-c8a6-4c51-a0b9-94eb5e3aa00a;2.198;+++;Kocuria rhizophila;72000;6f448d45-d04f-40e8-8dba-50ca480f76d5;2.174;+++;Kocuria rhizophila;72000;f1ccb9bb-d088-4aca-90eb-d1552cb01090;2.053;+;Kocuria varians;1272;e6e99f21-ea3d-4710-94bb-d77fb817f3e0;1.78;+;Kocuria salsicia;57493;e2d75231-4ba4-4616-b5f2-e2542ab1c424;1.776;-;not reliable identification;E1;2b1dd115-6b99-4a64-a43c-47e764ed3e1a;1.636;-;not reliable identification;E1;4a3d3a36-efd2-4dc9-8cd3-93ebd7c8b4a7;1.541;-;not reliable identification;E1;0f4471ce-d955-4890-9910-a9e3405653e8;1.515;-;not reliable identification;E1;3df9583b-89aa-496d-94fe-84f7cae12218;1.398
MP_15155_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;-;not reliable identification;E1;cb7d690b-1795-4d9f-8ee4-1576a55c9d4d;1.588;-;not reliable identification;E1;286b7fb1-e136-4ebf-9b0b-71da8923f4cb;1.564;-;not reliable identification;E1;f14cb980-2d14-4686-80ea-896d3f4f576c;1.519;-;not reliable identification;E1;78746211-3f33-4ac4-9ec0-b20be357a00c;1.474;-;not reliable identification;E1;3e8c4bf8-9670-4258-bfab-8851cd18d99d;1.439;-;not reliable identification;E1;0822e1c7-8999-4e0a-b76a-3faf55ca3559;1.42;-;not reliable identification;E1;23ce2a7b-23cc-4863-af14-3101f6525821;1.36;-;not reliable identification;E1;22b513d5-b3ad-4ede-b9fb-716c741d3a85;1.352;-;not reliable identification;E1;68c14eac-3dc9-4d96-855b-d97ff63f41ba;1.337;-;not reliable identification;E1;66e762b0-671a-4299-b71d-f78c15eb59fe;1.323
MP_15156_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Ralstonia pickettii;329;0f9b6822-7e49-47c3-842f-7a730d5e5488;2.33;+++;Ralstonia pickettii;329;9db34d6d-c073-4c19-a27c-9f42965f4cf3;2.291;+++;Ralstonia pickettii;329;d4b68cc5-555f-496c-919a-324e8ad43fc4;2.274;+++;Ralstonia pickettii;329;5142b26e-ec1a-42a5-b743-f766fef39437;2.258;+++;Ralstonia pickettii;329;de038ebd-da62-4d41-a1e0-f27da4ab2138;2.257;+++;Ralstonia pickettii;329;57dee7d6-a4cb-4232-96bf-181896fd3b2b;2.111;+++;Ralstonia pickettii;329;f58e3b8f-bf9c-481b-a127-3dca089d6afb;07.febr;+++;Ralstonia pickettii;329;1129a500-570e-4c44-b53a-5397cd44695c;2.057;+;Ralstonia pickettii;329;eb9b3bf5-212a-43c6-8f70-c2b2c8ea0c56;1.833;+;Ralstonia mannitolilytica;105219;299f2300-dcac-4a36-a196-d0e8cfac29ce;1.716
MP_15157_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Ralstonia pickettii;329;0f9b6822-7e49-47c3-842f-7a730d5e5488;2.275;+++;Ralstonia pickettii;329;9db34d6d-c073-4c19-a27c-9f42965f4cf3;2.254;+++;Ralstonia pickettii;329;de038ebd-da62-4d41-a1e0-f27da4ab2138;2.106;+++;Ralstonia pickettii;329;5142b26e-ec1a-42a5-b743-f766fef39437;2.084;+++;Ralstonia pickettii;329;d4b68cc5-555f-496c-919a-324e8ad43fc4;2.048;+;Ralstonia pickettii;329;f58e3b8f-bf9c-481b-a127-3dca089d6afb;1.985;+;Ralstonia pickettii;329;57dee7d6-a4cb-4232-96bf-181896fd3b2b;1.892;+;Ralstonia pickettii;329;eb9b3bf5-212a-43c6-8f70-c2b2c8ea0c56;1.792;+;Ralstonia pickettii;329;1129a500-570e-4c44-b53a-5397cd44695c;1.79;-;not reliable identification;E1;402080c9-76b1-435b-9648-f6221f218258;1.418
MP_15158_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Staphylococcus xylosus;1288;8fb18abc-00cf-4cd3-aa8c-dc5f90de0783;2.047;+++;Staphylococcus xylosus;1288;2c6f2c33-a803-4e7e-b851-32052f90e808;2.029;+;Staphylococcus xylosus;1288;6cded61b-80af-4a13-b8f8-ccc6d61e07bc;1.996;+;Staphylococcus xylosus;1288;41e1a0a1-2274-4b67-a6d6-c9c8caa20979;1.921;+;Staphylococcus xylosus;1288;c8c3102f-a402-4b68-a957-81c2ed0badb5;1.757;-;not reliable identification;E1;6929a026-eaee-46c9-921f-189f438c83fe;1.619;-;not reliable identification;E1;b91eeae6-8538-474d-a843-6de0a8e4ecf2;1.599;-;not reliable identification;E1;b73333c2-2893-4d8e-b7ed-26b1a699bf1e;1.538;-;not reliable identification;E1;9cf9796e-4974-4842-844a-5212d72f3b3d;1.512;-;not reliable identification;E1;76741875-e57d-4144-b479-d2df04d1358c;1.491
MP_15159_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Salmonella sp;149385;30b72dd9-7e6f-4f50-8b58-0e728cd8fdea;2.447;+++;Salmonella sp;602;24fab5df-3e94-4435-8291-c57e47f8e8c8;2.438;+++;Salmonella sp;58712;dda65740-1614-466b-a92b-f667c4c3ab3e;2.437;+++;Salmonella sp;98360;3149ebfc-39db-4852-ab2d-ad3dc0cfb16f;2.431;+++;Salmonella sp;192953;3fe1bc03-6e66-414e-909a-b880be5d108b;2.379;+++;Salmonella sp;592;dedd521f-6331-424f-be3e-fe5b31864df1;2.367;+++;Salmonella sp;594;c7f6abaf-280c-43aa-ad98-75d8d5d82648;2.183;+++;Salmonella sp;59201;46f4e5e6-dfb6-432c-b7da-4db9afaf28f0;2.171;+++;Salmonella sp;54736;4b7a6f45-dbdb-4483-a479-f1dbfbee4b09;2.166;+++;Salmonella sp;591;1e56a253-2fcd-4712-864b-a64519b367e4;2.115
MP_15160_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Corynebacterium mucifaciens;57171;52dfa612-e54b-4168-b300-7773a814d450;2.105;+;Corynebacterium mucifaciens;57171;9ed22935-de18-4c58-a031-93a1f19c67eb;1.964;+;Corynebacterium ureicelerivorans;401472;ddf9133e-79b6-4dfb-a9e9-6a13721d15c9;1.923;+;Corynebacterium mucifaciens;57171;409ee332-a2f2-4083-a1ec-4063cf89a0eb;1.912;+;Corynebacterium mucifaciens;57171;24db01a6-44b1-42f4-a954-ba1c1a3bb730;1.893;+;Corynebacterium mucifaciens;57171;54fe5b7a-b64b-463c-878c-8032e73eac4f;1.865;+;Corynebacterium mucifaciens;57171;3ff0ed0e-a2e6-44bb-9114-9baef47c3061;1.85;-;not reliable identification;E1;c472b207-f7fc-4f86-bd5d-c5f5f6e12d60;1.695;-;not reliable identification;E1;05f48a9a-66b4-4a15-b054-878c84436bec;1.669;-;not reliable identification;E1;bd513651-f380-4528-823a-301bbb01cdfd;1.582
MP_15161_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+;Bacillus simplex;1478;7f3a0bb1-cae4-4f91-bd88-198e8103de47;1.739;-;not reliable identification;E1;b0bf9261-078e-495e-b94b-34b7e180057e;1.655;-;not reliable identification;E1;b1e60861-d220-4bcc-9220-991f19225753;1.497;-;not reliable identification;E1;cd51b470-d1d1-4e36-85de-771657a37c43;1.463;-;not reliable identification;E1;fd51d552-4482-471e-8022-c76ea373e43c;1.402;-;not reliable identification;E1;9455e843-54b1-4725-93e9-6aa21b1786fc;1.268;-;not reliable identification;E1;0df3c9be-bb02-4ac9-a2ca-5ef7eb0824d8;1.266;-;not reliable identification;E1;45a6d486-12e5-47ba-b77c-c1ca4b8b7319;1.253;-;not reliable identification;E1;a5ac48c2-0453-4922-a0ac-684939dea06c;1.251;-;not reliable identification;E1;0c774796-ee37-443f-94b7-5fa16d4bd3f7;1.249
MP_15162_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.235;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.162;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.161;+++;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;2.084;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.031;+;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;1.981;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.906;+;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;1.89;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.811;-;not reliable identification;E1;a4ed63bb-50dc-409f-a34d-d85c8ca123be;1.657
MP_15163_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Fictibacillus arsenicus;255247;def035ec-a915-4aa5-9007-7b3ac2e6c1c9;2.053;-;not reliable identification;E1;6639d692-3c1a-465e-bdf1-5b1d59e7da64;1.697;-;not reliable identification;E1;69770af0-c008-4709-b50f-9c4470c27f07;1.405;-;not reliable identification;E1;aa0c1f96-2d75-4556-a700-9f3187446fc3;1.369;-;not reliable identification;E1;97a5a6c9-bba7-4549-bf29-106a7a6265cf;1.336;-;not reliable identification;E1;3c093473-78fc-4750-811b-b14f30f6e63b;1.336;-;not reliable identification;E1;2069e94d-befd-4e64-a605-fe2e9fcf405c;1.321;-;not reliable identification;E1;ad2d696d-061f-40fd-a3c1-470d302fc8fd;1.307;-;not reliable identification;E1;d16f1eb1-bb8e-4bec-b088-7bdc969a7558;1.286;-;not reliable identification;E1;c06583e5-484b-40be-ba62-3886db61adf0;1.283
MP_15164_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Candida parapsilosis;5480;210228ac-878f-430c-9c37-8098cc3673fa;2.219;+++;Candida parapsilosis;5480;a654152d-540b-4de6-8f56-67e301c76eb5;2.167;+++;Candida parapsilosis;5480;a2e09d27-08f7-4fb7-a608-b5380852fa43;2.162;+++;Candida parapsilosis;5480;62da5a1f-ee6a-492e-84c0-a0b6094b982d;2.098;+++;Candida parapsilosis;5480;273b62e0-bb61-482b-a90a-86ad00ace602;2.086;+++;Candida parapsilosis;5480;a68a9fbd-c4c6-48ea-829d-ecba15cff6a4;2.067;+++;Candida parapsilosis;5480;537f14c6-4185-4437-a953-4bed369a4199;2.057;+;Candida parapsilosis;5480;af4643d4-a5e3-48a0-b832-fa0b6569d046;1.998;+;Candida parapsilosis;5480;a16abd3d-5bbd-486d-a37f-85f4aab55475;1.994;+;Candida parapsilosis;5480;b43e3217-c7cb-4c6d-8146-a6b4a9292803;1.991
MP_15165_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;2.165;+++;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;2.003;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.938;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.872;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.839;-;not reliable identification;E1;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.66;-;not reliable identification;E1;fc503196-43eb-4d43-ba09-406712713928;1.634;-;not reliable identification;E1;b487a1e3-895e-49ae-bc1c-e940757982cc;1.624;-;not reliable identification;E1;84f155e4-1600-46a5-afea-eafb27233290;1.483;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.468
MP_15166_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+++;Staphylococcus warneri;1292;e4c22d93-138e-48d5-820d-98751b855c0e;2.097;+;Staphylococcus warneri;1292;afd71a76-0e5f-4e4f-8a8a-c2b83501bf18;1.964;+;Staphylococcus warneri;1292;d153c9c7-bc52-494e-b576-994839c2cb65;1.921;+;Staphylococcus warneri;1292;5f1cae44-63e1-4b28-a517-3b64d2c13af4;1.843;+;Staphylococcus warneri;1292;0203172b-1116-4ddc-8850-cb871f84be31;1.835;-;not reliable identification;E1;30e0768a-9e7f-4c3c-ad1f-471557c50943;1.621;-;not reliable identification;E1;5dd4fec7-cb0e-4c9d-b913-b9b76e5301ce;1.537;-;not reliable identification;E1;8d5a2402-0b0a-4120-b072-ca7cbb8bf983;1.493;-;not reliable identification;E1;0746eebd-0dda-4fe6-9a22-bdcb4003f568;1.49;-;not reliable identification;E1;361b80ac-1418-46d5-8c97-b85bdffa2c3d;1.378
MP_15167_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+;Kocuria rhizophila;72000;db2b8bd9-fb02-42c9-8163-4ec1f548fb67;1.875;+;Kocuria rhizophila;72000;84e921b7-c8a6-4c51-a0b9-94eb5e3aa00a;1.816;+;Kocuria rhizophila;72000;f1ccb9bb-d088-4aca-90eb-d1552cb01090;1.749;+;Kocuria rhizophila;72000;6f448d45-d04f-40e8-8dba-50ca480f76d5;1.729;-;not reliable identification;E1;e6e99f21-ea3d-4710-94bb-d77fb817f3e0;1.532;-;not reliable identification;E1;35b1475b-9b2c-4c7c-9d6f-0df6d529678e;1.436;-;not reliable identification;E1;0f4471ce-d955-4890-9910-a9e3405653e8;1.42;-;not reliable identification;E1;e2d75231-4ba4-4616-b5f2-e2542ab1c424;1.369;-;not reliable identification;E1;88a85875-eeb5-4858-966e-98a077325dc3;1.346;-;not reliable identification;E1;586d0d12-31fc-489f-a328-4cc812bfdad8;1.277
MP_15168_ID1011026779;S-2 - SzintI. 2. tisztatér_2020-07-31;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.893;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.838;+;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;1.83;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.808;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.796;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;1.767;+;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;1.764;+;Staphylococcus epidermidis;1282;b487a1e3-895e-49ae-bc1c-e940757982cc;1.734;+;Staphylococcus capitis;72758;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.707;-;not reliable identification;E1;84f155e4-1600-46a5-afea-eafb27233290;1.645
