MP_91355_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.082;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.012;+;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;1.938;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.922;+;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;1.848;+;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;1.837;+;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;1.833;+;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;1.832;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.826;+;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;1.759
MP_91356_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.43;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.277;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.208;+++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.168;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.166;+++;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;2.121;+++;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;2.084;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.069;+++;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;2.039;+;Micrococcus luteus;1270;4319c037-c822-48f9-a9df-88300639661c;1.764
MP_91357_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+;Corynebacterium mucifaciens;57171;409ee332-a2f2-4083-a1ec-4063cf89a0eb;1.798;+;Corynebacterium mucifaciens;57171;c472b207-f7fc-4f86-bd5d-c5f5f6e12d60;1.773;+;Corynebacterium mucifaciens;57171;52dfa612-e54b-4168-b300-7773a814d450;1.743;-;not reliable identification;E1;7dd96567-a3dc-479a-a919-72f28831a295;1.601;-;not reliable identification;E1;b45f3cab-4341-4a9c-adb0-ea5d07df0058;1.552;-;not reliable identification;E1;da1d7c03-9b22-4eb7-8a5a-b6cd216bc2dc;1.457;-;not reliable identification;E1;ddf9133e-79b6-4dfb-a9e9-6a13721d15c9;1.432;-;not reliable identification;E1;bd513651-f380-4528-823a-301bbb01cdfd;1.417;-;not reliable identification;E1;9ed22935-de18-4c58-a031-93a1f19c67eb;1.376;-;not reliable identification;E1;54fe5b7a-b64b-463c-878c-8032e73eac4f;1.35
MP_91358_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;-;no peaks found;E2;;0
MP_91359_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;2.233;+++;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;2.015;+;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;1.955;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.907;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.864;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.846;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;1.77;+;Staphylococcus epidermidis;1282;84f155e4-1600-46a5-afea-eafb27233290;1.705;-;not reliable identification;E1;b487a1e3-895e-49ae-bc1c-e940757982cc;1.692;-;not reliable identification;E1;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.648
MP_91360_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.366;+++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.314;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.277;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.193;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.178;+++;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;2.174;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.153;+++;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;2.01;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.952;+;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;1.934
MP_91361_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+;Corynebacterium afermentans;144183;88582672-78d6-43bc-b0d0-66bc086904d4;1.842;+;Corynebacterium afermentans;144183;ce6d165c-1fe1-48ff-b036-56407142a03e;1.817;+;Corynebacterium afermentans;144183;d60e840a-a0ea-470e-ba5f-8b465993e949;1.785;-;not reliable identification;E1;0dbbdfe1-0091-40c9-9eaa-6440e639cd17;1.637;-;not reliable identification;E1;54fe5b7a-b64b-463c-878c-8032e73eac4f;1.588;-;not reliable identification;E1;24db01a6-44b1-42f4-a954-ba1c1a3bb730;1.579;-;not reliable identification;E1;af686a06-6c06-4399-887f-e9d3b1d69c7e;1.514;-;not reliable identification;E1;23783d39-c35f-442b-b6b1-604b21fab880;1.461;-;not reliable identification;E1;9ed22935-de18-4c58-a031-93a1f19c67eb;1.445;-;not reliable identification;E1;3ff0ed0e-a2e6-44bb-9114-9baef47c3061;1.412
MP_91362_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Staphylococcus capitis;72758;6e8c1752-3615-4167-bbc4-e2101bd745ec;2.236;+++;Staphylococcus capitis;72758;cfe9f50c-c0f7-462e-b828-25b7156cf9e5;2.228;+++;Staphylococcus capitis;74703;98f4ade2-6a6d-4696-946e-2bc0331c0c6a;2.181;+++;Staphylococcus capitis;72758;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;2.163;+;Staphylococcus capitis;72758;c9999c48-5bd3-4c37-ab54-ed25af902121;1.999;+;Staphylococcus capitis;72758;7ff5c2d5-93f0-4f1b-b1e3-edc061f22e96;1.988;+;Staphylococcus capitis;29388;ae10ca58-4de5-4877-a03e-675f6b6826df;1.891;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.65;-;not reliable identification;E1;6bfdfee7-a2d2-43e9-bad6-a5bf9f4790b9;1.635;-;not reliable identification;E1;affdd5db-be8f-4ee6-b395-757b3b820a98;1.6
MP_91363_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+;Corynebacterium afermentans;144183;ce6d165c-1fe1-48ff-b036-56407142a03e;1.832;+;Corynebacterium afermentans;144183;88582672-78d6-43bc-b0d0-66bc086904d4;1.762;-;not reliable identification;E1;d60e840a-a0ea-470e-ba5f-8b465993e949;1.486;-;not reliable identification;E1;52dfa612-e54b-4168-b300-7773a814d450;1.392;-;not reliable identification;E1;23783d39-c35f-442b-b6b1-604b21fab880;1.352;-;not reliable identification;E1;54fe5b7a-b64b-463c-878c-8032e73eac4f;1.318;-;not reliable identification;E1;3ff0ed0e-a2e6-44bb-9114-9baef47c3061;1.24;-;not reliable identification;E1;9ed22935-de18-4c58-a031-93a1f19c67eb;1.206;-;not reliable identification;E1;3a941a0f-8b27-4c43-a8f2-53c930841546;1.195;-;not reliable identification;E1;beb8908e-b192-4e4f-89fc-7d0a02907def;1.195
MP_91364_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+;Corynebacterium tuberculostearicum;38304;6c73cb01-9b07-45f7-b882-76d9d483f0a6;1.962;+;Corynebacterium tuberculostearicum;38304;679f39d7-c7f7-48dd-9921-a0b21e5cf86e;1.762;+;Corynebacterium tuberculostearicum;38304;8e4456cc-da26-4e3f-9e34-116edce440ce;1.745;-;not reliable identification;E1;4ce8c582-09f6-420d-98d1-7e37b3560ebc;1.692;-;not reliable identification;E1;9bc4b60a-af5f-40a6-97de-a180ba336cff;1.561;-;not reliable identification;E1;ebeb5ea4-bb4d-4a1c-8b9d-109d705414ff;1.527;-;not reliable identification;E1;01cb9a01-c81d-418f-a5f1-4e03aee7f1df;1.466;-;not reliable identification;E1;3c1a0e40-454d-4d05-8202-0ce8792006ef;1.449;-;not reliable identification;E1;c6f43acb-c1f8-46cd-aab1-89caff31c4a3;1.381;-;not reliable identification;E1;5fb88683-4b70-4fbf-a660-44df5592cfff;1.275
MP_91365_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;-;not reliable identification;E1;4ce8c582-09f6-420d-98d1-7e37b3560ebc;1.561;-;not reliable identification;E1;9bc4b60a-af5f-40a6-97de-a180ba336cff;1.545;-;not reliable identification;E1;6c73cb01-9b07-45f7-b882-76d9d483f0a6;1.4;-;not reliable identification;E1;3003aded-db96-485d-a6ec-e52271694307;1.343;-;not reliable identification;E1;83b57b1e-8315-4b65-8188-ed8ad3d228b5;1.315;-;not reliable identification;E1;f976bc10-88c6-4f3c-8043-4048338822ad;1.291;-;not reliable identification;E1;679f39d7-c7f7-48dd-9921-a0b21e5cf86e;1.275;-;not reliable identification;E1;6c5a3e71-d584-4504-81c0-3b35ba5c0e13;1.261;-;not reliable identification;E1;b9706911-2f6a-44e5-ad39-5fffa37ab0b5;1.258;-;not reliable identification;E1;71c2183d-426b-4e81-9406-f1ae16dff7d8;1.234
MP_91366_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;2.124;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.875;+;Staphylococcus epidermidis;1282;84f155e4-1600-46a5-afea-eafb27233290;1.844;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.787;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.784;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.761;+;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;1.745;+;Staphylococcus epidermidis;1282;b487a1e3-895e-49ae-bc1c-e940757982cc;1.717;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.645;-;not reliable identification;E1;fc503196-43eb-4d43-ba09-406712713928;1.565
MP_91367_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Staphylococcus hominis;1290;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;2.04;+;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;1.998;+;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;1.917;+;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;1.894;+;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;1.86;+;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;1.827;-;not reliable identification;E1;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;1.66;-;not reliable identification;E1;361b80ac-1418-46d5-8c97-b85bdffa2c3d;1.538;-;not reliable identification;E1;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;1.531;-;not reliable identification;E1;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.521
MP_91368_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Kocuria palustris;71999;9e275043-6236-4d45-8203-50fcdb7a7a38;2.019;+;Kocuria palustris;71999;be702eaa-16f2-4f27-9732-52a18462002f;1.821;+;Kocuria palustris;71999;6040b7dc-8e2e-44f3-89fe-35215fcb8da0;1.799;-;not reliable identification;E1;5e65298b-39e6-406e-98cd-5b46d9e396aa;1.668;-;not reliable identification;E1;d178c822-2c60-497e-a3c7-c62156fabfa2;1.538;-;not reliable identification;E1;ed118723-9b6f-4c02-a417-6cd853e69d19;1.378;-;not reliable identification;E1;dda28b82-f265-4185-884c-848b75287506;1.35;-;not reliable identification;E1;abd230a1-4164-4099-8f73-8a116375afae;1.339;-;not reliable identification;E1;cdd4797e-1dac-42df-80cb-716d3583ce4f;1.256;-;not reliable identification;E1;c2752e1a-1708-4a22-ba59-74d426bed1ec;1.253
MP_91369_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Bacillus subtilis;1423;23ce2a7b-23cc-4863-af14-3101f6525821;2.122;+++;Bacillus subtilis;1423;286b7fb1-e136-4ebf-9b0b-71da8923f4cb;2.06;+++;Bacillus subtilis;135461;78746211-3f33-4ac4-9ec0-b20be357a00c;2.021;+++;Bacillus subtilis;135461;f14cb980-2d14-4686-80ea-896d3f4f576c;2.017;+;Bacillus subtilis;96241;66e762b0-671a-4299-b71d-f78c15eb59fe;1.858;+;Bacillus subtilis;96241;c95906fd-5b1d-4cb3-8bd0-e1757da57032;1.837;+;Bacillus mojavensis;72360;cb7d690b-1795-4d9f-8ee4-1576a55c9d4d;1.819;-;not reliable identification;E1;c581ff6c-a6dc-4c6d-b54d-cd208808f2a5;1.663;-;not reliable identification;E1;8fc0b3ad-e20d-49ef-a66b-1db8316f41b4;1.642;-;not reliable identification;E1;88056f74-d73a-469e-be12-b3f1c2bc95e4;1.635
MP_91370_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;-;not reliable identification;E1;2b1dd115-6b99-4a64-a43c-47e764ed3e1a;1.369;-;not reliable identification;E1;9da18f4b-1a00-4aac-906a-c651fa3ae59b;1.322;-;not reliable identification;E1;3df5c25b-0d2b-42a6-a2a8-6b80a2612e3c;1.299;-;not reliable identification;E1;bfcd5f3d-e59d-40cb-bd6b-af97a3ce7511;1.298;-;not reliable identification;E1;c9428a16-6064-48d5-a6ab-1bddd4d1ffbc;1.271;-;not reliable identification;E1;687e9f4b-2bba-406e-b089-14db8183ff00;1.253;-;not reliable identification;E1;b2bfdad8-c9f0-4210-9890-76cb75e5cdaa;1.239;-;not reliable identification;E1;12486f06-3abc-4c64-a35e-f33002b47178;1.235;-;not reliable identification;E1;13a7f9d9-6248-415b-bb12-ca4fe9082a8c;1.216;-;not reliable identification;E1;ca8be550-5d4d-429b-8eb1-882f2d34b16a;1.212
MP_91371_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;-;not reliable identification;E1;c1e46377-c837-44f4-ae7b-26beed60caf2;1.194;-;not reliable identification;E1;163dad8c-3bca-425b-ba12-f3c4982b115a;1.191;-;not reliable identification;E1;539b7368-756a-44a5-8b32-6f29ee4545c6;1.188;-;not reliable identification;E1;0be72c02-6777-4bbe-8817-1ff818bc27b9;1.174;-;not reliable identification;E1;d8e6e1ff-c58c-4ec2-b7de-992f82e3ade5;1.173;-;not reliable identification;E1;44520d14-3f11-49a2-89cc-2860f4d7dd8b;1.166;-;not reliable identification;E1;44a0a862-022e-4182-92d4-02cd4beec9aa;1.165;-;not reliable identification;E1;8698c380-0cc8-4b9b-b74a-345a03e1b701;1.157;-;not reliable identification;E1;db142453-ce6e-40a0-a8b1-d865fca6d86d;1.152;-;not reliable identification;E1;b8c3657c-5942-4f89-9101-6d21a3298ade;1.152
MP_91372_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;+++;Paenibacillus urinalis;44249;9fd157a7-7f5b-4714-8efa-3710152dae49;2.207;+++;Paenibacillus urinalis;44249;a8ffa8e0-dbd2-46b0-bae6-ddd2c3fd56e4;2.11;+;Paenibacillus urinalis;44249;454489ec-1051-41ae-ab31-abfc17003a15;1.897;+;Paenibacillus urinalis;44249;401e414a-712d-4d2d-bdd8-8e8e7abc0a85;1.838;+;Paenibacillus urinalis;44249;9a8e2852-550c-4b40-bf4c-8c03702d4b76;1.766;+;Paenibacillus sp;44249;c1e46377-c837-44f4-ae7b-26beed60caf2;1.717;-;not reliable identification;E1;b349d30b-8e91-48b0-a255-f566111301f3;1.215;-;not reliable identification;E1;50d8e92e-1b70-4705-a61c-d058474aaed4;1.2;-;not reliable identification;E1;9cfbf1ac-9b57-415a-a348-07b10213315a;1.168;-;not reliable identification;E1;f4faef7d-8ab5-4e82-8d77-7672ed15f050;1.166
MP_91373_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;+++;Paenibacillus urinalis;44249;9fd157a7-7f5b-4714-8efa-3710152dae49;2.158;+++;Paenibacillus urinalis;44249;9a8e2852-550c-4b40-bf4c-8c03702d4b76;2.127;+++;Paenibacillus urinalis;44249;401e414a-712d-4d2d-bdd8-8e8e7abc0a85;2.063;+++;Paenibacillus urinalis;44249;a8ffa8e0-dbd2-46b0-bae6-ddd2c3fd56e4;2.007;+;Paenibacillus urinalis;44249;454489ec-1051-41ae-ab31-abfc17003a15;1.789;-;not reliable identification;E1;c1e46377-c837-44f4-ae7b-26beed60caf2;1.672;-;not reliable identification;E1;75bdc180-397c-424e-a72d-f2847cab40d0;1.554;-;not reliable identification;E1;88e98d1b-2e65-4d96-9dc4-6c9309f93fc0;1.355;-;not reliable identification;E1;c18db7cc-676f-4001-aed7-5b8fca36b220;1.349;-;not reliable identification;E1;194bb726-94d3-4172-844c-0cb2a2a2f161;1.308
MP_91374_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;+++;Corynebacterium tuberculostearicum;38304;679f39d7-c7f7-48dd-9921-a0b21e5cf86e;2.159;+++;Corynebacterium tuberculostearicum;38304;4ce8c582-09f6-420d-98d1-7e37b3560ebc;2.035;+++;Corynebacterium tuberculostearicum;38304;6c73cb01-9b07-45f7-b882-76d9d483f0a6;2.01;+;Corynebacterium tuberculostearicum;38304;8e4456cc-da26-4e3f-9e34-116edce440ce;1.869;+;Corynebacterium tuberculostearicum;38304;9bc4b60a-af5f-40a6-97de-a180ba336cff;1.824;-;not reliable identification;E1;01cb9a01-c81d-418f-a5f1-4e03aee7f1df;1.503;-;not reliable identification;E1;c6f43acb-c1f8-46cd-aab1-89caff31c4a3;1.443;-;not reliable identification;E1;be6785c3-69ed-4b66-b78c-ad407480b745;1.412;-;not reliable identification;E1;254daf9c-2595-4155-9c55-b2c0acba874c;1.4;-;not reliable identification;E1;3003aded-db96-485d-a6ec-e52271694307;1.383
MP_91375_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;+++;Micrococcus luteus;1270;8a9c776c-2313-4855-8887-5aff2ca98ff9;2.267;+++;Micrococcus luteus;1270;beec53ae-2e07-4400-8077-cd2fbf74766f;2.196;+++;Micrococcus luteus;1270;9e126652-4575-4da4-99b5-5f8495523218;2.152;+++;Micrococcus luteus;1270;03baea4f-ab2e-41fa-b92c-57426f337467;2.1;+++;Micrococcus luteus;1270;70588a60-89e1-4f56-9f47-3c2ac3b9032d;2.063;+++;Micrococcus luteus;1270;df205b83-8258-4046-aa99-d71c818c6628;2.011;+;Micrococcus luteus;1270;6ed61691-9887-4655-a4a7-2fbbc2bc9d05;1.94;+;Micrococcus luteus;1270;b8c350c2-ef58-45bd-bd2e-cb21c4978e0d;1.88;+;Micrococcus luteus;1270;7e64b71c-e9cd-4869-8f9d-4fa2b2e86d5b;1.803;+;Micrococcus luteus;1270;a4ed63bb-50dc-409f-a34d-d85c8ca123be;1.715
MP_91376_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;+++;Micrococcus flavus;1269;737b3ace-5efe-4b6a-ab5b-76dc460e5c09;2.285;+;Micrococcus flavus;1269;c493212e-5fb9-415b-b29a-1974b3479f7d;1.921;+;Micrococcus flavus;1269;82526e65-b5e3-4373-8378-c32128967749;1.873;-;not reliable identification;E1;dbea6278-cf1b-4771-b5d7-6228b952129d;1.192;-;not reliable identification;E1;14258c90-6d8e-4d03-baf6-217acf924250;1.175;-;not reliable identification;E1;5d403abd-4066-46c1-8ed9-b42dab904a8f;1.08;-;not reliable identification;E1;a1beecd3-93e2-420d-8a27-3727d1767331;1.068;-;not reliable identification;E1;2f02b6be-836b-42af-aab3-4c4555b7581b;1.044;-;not reliable identification;E1;7e966f8d-6cf5-4c8f-8e65-d514e159a22e;1.032;-;not reliable identification;E1;d60e7ee1-64f3-433e-9971-17be7d9c21bd;1.026
MP_91377_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;-;not reliable identification;E1;6929a026-eaee-46c9-921f-189f438c83fe;1.275;-;not reliable identification;E1;a05b1150-dcb2-4af8-a5d7-5a0d45faa5c0;1.266;-;not reliable identification;E1;44edaec1-23a9-451f-a7cc-16feea95c104;1.137;-;not reliable identification;E1;5dec32c5-8db9-4d9f-a998-739f441cb624;1.125;-;not reliable identification;E1;17d1bde1-8efe-49b3-adad-5fd29198dc73;1.111;-;not reliable identification;E1;8e4456cc-da26-4e3f-9e34-116edce440ce;1.105;-;not reliable identification;E1;15b503e0-7db0-4a37-8e0e-2e4e8b286316;1.092;-;not reliable identification;E1;fb51f577-346e-4a17-8fa6-10486f2861d2;1.075;-;not reliable identification;E1;19356a12-e2e5-4395-9658-f2d18f9f52d3;1.065;-;not reliable identification;E1;7dffe7f8-b8ae-4c70-be81-1b911274f2f9;1.057
MP_91378_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;+;Staphylococcus xylosus;1288;6cded61b-80af-4a13-b8f8-ccc6d61e07bc;1.811;-;not reliable identification;E1;2c6f2c33-a803-4e7e-b851-32052f90e808;1.675;-;not reliable identification;E1;c8c3102f-a402-4b68-a957-81c2ed0badb5;1.594;-;not reliable identification;E1;8fb18abc-00cf-4cd3-aa8c-dc5f90de0783;1.559;-;not reliable identification;E1;e11cc93a-9725-4faf-9bf3-34c7b218966a;1.45;-;not reliable identification;E1;f8fbd798-3d89-4285-8876-2a753ef1598d;1.285;-;not reliable identification;E1;d3f248e3-88aa-4cb6-a700-9dc32e590b22;1.268;-;not reliable identification;E1;b73333c2-2893-4d8e-b7ed-26b1a699bf1e;1.261;-;not reliable identification;E1;41e1a0a1-2274-4b67-a6d6-c9c8caa20979;1.239;-;not reliable identification;E1;479c582a-9cc0-4de2-8530-02a5146f70f5;1.23
MP_91379_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;+;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;1.984;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.873;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.795;+;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;1.755;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.747;-;not reliable identification;E1;84f155e4-1600-46a5-afea-eafb27233290;1.695;-;not reliable identification;E1;b487a1e3-895e-49ae-bc1c-e940757982cc;1.635;-;not reliable identification;E1;fc503196-43eb-4d43-ba09-406712713928;1.633;-;not reliable identification;E1;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.62;-;not reliable identification;E1;a117eb82-150b-4ff4-9168-bf5052681c4f;1.494
MP_91380_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;-;not reliable identification;E1;3f60fc10-0a30-4716-bf82-4d98bc19e3d1;1.439;-;not reliable identification;E1;cfc12ff5-0a4e-4528-81e5-b5876168422b;1.331;-;not reliable identification;E1;02ac696d-c0aa-46f5-b24d-cedfa91f035a;1.272;-;not reliable identification;E1;5022beca-0d8f-465f-86dd-db488f0d5815;1.231;-;not reliable identification;E1;19f57efd-fb47-4be0-87bc-9cb2d389041f;1.228;-;not reliable identification;E1;e53a4d73-ebee-4f2b-abbf-e6521becd2d5;1.218;-;not reliable identification;E1;a1db9dca-d1a6-4640-b547-62de8f7f65f3;1.211;-;not reliable identification;E1;17db95f2-981a-400e-9dbd-4fbb78a64129;1.203;-;not reliable identification;E1;68684306-9e2e-4700-a086-dbe96db3c698;1.2;-;not reliable identification;E1;30098b0f-312a-44ce-a1a9-34b44eb3694c;1.2
MP_91381_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-09-25;-;not reliable identification;E1;139765b0-67de-41eb-b76b-2956a8aaaee0;1.13;-;not reliable identification;E1;868c0c6a-4571-4b43-b104-64592868bdfb;1.07;-;not reliable identification;E1;48a9b33c-e9d6-4050-a067-24f833f2407b;1.061;-;not reliable identification;E1;261127eb-596b-424a-b4dd-2922eb7b112f;1.053;-;not reliable identification;E1;df2cf219-e327-4ebc-b9f3-0d3680b688c4;1.043;-;not reliable identification;E1;0542892c-7261-486f-a5a3-38b32089c36f;1.028;-;not reliable identification;E1;0e635c03-8408-4377-9cee-75f3a9e21384;1.027;-;not reliable identification;E1;2da933f8-9e56-4cc4-82b0-c2d73f825415;0.996;-;not reliable identification;E1;2c317205-1a3a-4916-8a5e-16c661ee626a;0.978;-;not reliable identification;E1;97f82085-5355-460d-99db-6827ccb9feaa;0.975
MP_91382_ID1011026779;L-491 - Szint III. 491. tisztatér_2020-09-25;+++;Rhizopus oryzae;64495;6c2eb71f-f261-414b-b933-b187c5e48e82;2.019;+;Rhizopus oryzae;64495;3001dff5-ac03-4c64-b355-aaaba862f1d7;1.975;+;Rhizopus oryzae;64495;6b5f5854-ead7-4f90-a695-c88dc76d416f;1.897;-;not reliable identification;E1;9b202a11-8ea7-4c46-b1d6-2fc21dd16d33;1.232;-;not reliable identification;E1;6a832b8b-4628-4f87-8a34-dc71d4b8cc1f;1.228;-;not reliable identification;E1;768bc5ff-acbe-42ac-b311-f715d27ae5e2;1.203;-;not reliable identification;E1;b86dd71e-1d29-4e7d-b8fa-085e664a141d;1.198;-;not reliable identification;E1;11eb7558-4a8d-4587-b155-e1810a4f09bc;1.197;-;not reliable identification;E1;d4724879-a282-4e6d-acea-92d123b0d5c2;1.19;-;not reliable identification;E1;843ebf41-1dd5-4a0b-b33d-c39fc6f19801;1.186
MP_91383_ID1011026779;S-1_1 - Szint I. 1 tisztatér KASP_2020-09-24;+;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;1.993;+;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.83;+;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;1.823;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;1.799;+;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;1.748;+;Staphylococcus epidermidis;1282;84f155e4-1600-46a5-afea-eafb27233290;1.718;-;not reliable identification;E1;30e0768a-9e7f-4c3c-ad1f-471557c50943;1.654;-;not reliable identification;E1;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.598;-;not reliable identification;E1;d43baae2-a806-4825-8ebb-3ecd33e22b5c;1.586;-;not reliable identification;E1;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.586
